Name,Type,Cuisine,Address,District,Rating,Average
Lau_Bo_Chu_Tam,Bistro,Vietnamese,"E1/16A_Quoc_Lo_50,_Xa_Phong_Phu",Binh_Chanh,5,150000
Vuon_Xoai_-_Mon_An_Dong_Que,Bistro,Vietnamese,"A35/11B_Dai_Lo_Nguyen_Van_Linh,_Xa_Binh_Hung",Binh_Chanh,3.7,300000
Pizza_Hut_-_Saigon_Mia,Restaurant,USA,"Khu_Can_Ho_Cao_Cap_Saigon_Mia,_Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,3.8,150000
Lau_De_Hai_Tiem,Bistro,Vietnamese,B11/2A_Doan_Nguyen_Tuan,Binh_Chanh,3.35,200000
Ca_Nuong_Mac_Khen_Tay_Bac,Restaurant,Vietnamese,Duong_C7C,Binh_Chanh,3.2,120000
Quan_89_-_Lau_&_Cac_Mon_Nhau_Binh_Dan,Bistro,Vietnamese,B13/5E_Tran_Dai_Nghia,Binh_Chanh,4.1,110000
Bo_To_Cu_Chi_-_Trung_Son,Bistro,Vietnamese,29_-_31_KDC_Trung_Son,Binh_Chanh,3.8,160000
Dac_San_Lang_Son_-_Ga_Nuong_&_Vit_Nuong_La_Mac_Mat,Bistro,Vietnamese,"C4/19_Pham_Hung,_P._Binh_Hung",Binh_Chanh,2.9,200000
Am_Thuc_Minh_Thu_-_Hai_San_&_De,Bistro,Vietnamese,A29/27A1_Quoc_Lo_50,Binh_Chanh,2.9,300000
Lau_Bo_Ly_Koi_3,Bistro,Vietnamese,"C8/24_Vo_Van_Van,_Ap_3,_Xa_Vinh_Loc_B",Binh_Chanh,3.15,200000
Quan_Cay_Bang_-_Quan_An_Gia_Dinh,Bistro,Vietnamese,"Ap_4,_Xa_Da_Phuoc",Binh_Chanh,3.15,200000
Dookki_Viet_Nam_-_Lau_&_Buffet_Tokpokki_-_Satra_Pham_Hung,Restaurant,Korean,"Tang_3_TTTM_Satra,_C6/27_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4.05,144500
A_Ty_-_Ga_Nuong_Muoi_Ot,Restaurant,Vietnamese,"C3/9_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.9,140000
Quan_Lau_De_Phu_Quy,Bistro,Vietnamese,47_Duong_So_4,Binh_Chanh,3,240000
Minh_Chau_-_Ga_Ta_Nuong_Lu,Restaurant,Vietnamese,"1/2A_Pham_Hung,_P._4",Binh_Chanh,3.9,225000
Sup_Bao_Ngu_Ong_Xa_-_KDC_Phong_Phu_4,Restaurant,Vietnamese,"24_Duong_So_15D,_KDC_Phong_Phu_4,_Xa_Phong_Phu",Binh_Chanh,3.95,274000
SaLa_-_Coffee_&_Tra_Sua_-_Duong_T4,Cafe,Vietnamese,"E2/56F_An_Phu_Tay,_X._Hung_Long",Binh_Chanh,3.7,450000
Cha_Bong_Viet_-_Shop_Online,Restaurant,Vietnamese,"D8/50_Nu_Dan_Cong,_Xa_Vinh_Loc_A",Binh_Chanh,3.15,300000
"Ca_Kho,_Tom_Kho_&_Banh_Phong_Tom_-_Dac_San_Bac_Lieu_-_Shop_Online",Restaurant,Vietnamese,"C44_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4,900000
